order_id,customer_id,product_id,quantity,price,order_date,name,username,email,lat,lng
6221,1,49,6,29.66,2023-01-23,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
6219,1,23,10,78.93,2023-02-02,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2673,1,43,2,24.17,2023-02-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
5481,1,9,1,94.97,2023-02-06,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
8597,1,50,7,97.34,2023-02-08,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3916,1,42,6,35.53,2023-02-10,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
7832,1,47,6,47.02,2023-02-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
4176,1,12,4,20.63,2023-02-18,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
4440,1,35,1,24.37,2023-03-01,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3567,1,15,8,26.5,2023-03-03,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2669,1,38,4,32.73,2023-03-06,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
5337,1,31,3,43.55,2023-03-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
9739,1,5,3,64.84,2023-03-14,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
4245,1,23,7,66.64,2023-03-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2816,1,4,7,21.88,2023-03-22,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
9518,1,13,6,20.25,2023-03-24,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
1546,1,11,7,10.4,2023-03-25,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
8507,1,35,4,35.8,2023-03-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3301,1,20,8,69.76,2023-04-07,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
5884,1,2,7,26.88,2023-04-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2173,1,2,9,55.69,2023-04-13,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
1976,1,27,3,86.04,2023-04-14,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2647,1,14,9,63.16,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
7546,1,46,2,98.9,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
7422,1,50,1,27.68,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
1036,1,37,2,81.19,2023-04-21,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3578,1,10,3,73.61,2023-04-24,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3095,1,35,10,36.81,2023-04-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
6340,1,46,8,95.13,2023-04-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
3361,1,26,8,82.75,2023-05-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
5441,1,26,5,73.33,2023-05-07,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
7605,1,46,10,49.87,2023-05-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
7231,1,38,7,95.54,2023-05-31,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496
2718,7,23,6,24.51,2022-06-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1285,7,27,10,76.87,2022-06-08,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3317,7,44,5,91.11,2022-06-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6947,7,20,3,65.0,2022-06-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6862,7,33,2,39.98,2022-06-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3331,7,39,6,66.23,2022-06-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2934,7,1,5,47.03,2022-06-30,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6596,7,10,10,42.08,2022-07-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8404,7,25,9,41.94,2022-07-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9054,7,22,7,72.44,2022-07-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6294,7,48,10,98.58,2022-07-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7972,7,30,10,83.7,2022-07-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1722,7,16,5,68.76,2022-07-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3195,7,4,10,21.62,2022-07-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1478,7,5,5,15.19,2022-08-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9728,7,45,1,14.47,2022-08-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5979,7,47,5,87.53,2022-08-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4337,7,19,6,53.86,2022-08-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2997,7,49,1,39.54,2022-08-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8774,7,6,3,19.09,2022-08-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1102,7,11,3,18.41,2022-08-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4439,7,46,7,16.6,2022-08-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1942,7,20,5,85.26,2022-08-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9525,7,31,4,52.6,2022-08-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7044,7,22,10,72.81,2022-08-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3692,7,34,8,66.51,2022-09-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9992,7,42,2,95.94,2022-09-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3745,7,48,3,19.08,2022-09-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9219,7,45,4,13.08,2022-09-23,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2159,7,38,5,29.48,2022-09-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9706,7,11,3,11.78,2022-10-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1804,7,40,9,80.34,2022-10-08,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5447,7,47,7,60.37,2022-10-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7751,7,43,1,77.93,2022-10-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6314,7,34,10,81.36,2022-10-11,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8816,7,9,3,86.81,2022-10-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9969,7,29,6,59.17,2022-10-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8851,7,41,10,51.06,2022-10-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3226,7,50,8,51.46,2022-11-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5427,7,17,10,23.25,2022-11-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3598,7,4,6,39.0,2022-11-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3975,7,1,8,99.77,2022-11-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1823,7,27,6,78.62,2022-11-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5915,7,15,7,63.44,2022-12-06,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8378,7,24,8,72.65,2022-12-07,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3294,7,9,7,61.37,2022-12-13,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3537,7,5,4,79.72,2022-12-13,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3026,7,26,6,33.45,2022-12-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5336,7,30,9,77.52,2022-12-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8473,7,44,6,69.53,2022-12-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4496,7,2,7,59.37,2022-12-27,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8947,7,7,2,11.97,2022-12-30,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7758,7,36,10,24.77,2023-01-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6907,7,30,8,82.51,2023-01-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1870,7,48,2,22.96,2023-01-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5323,7,30,10,56.88,2023-01-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2455,7,10,3,20.23,2023-01-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2239,7,12,3,69.08,2023-01-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6309,7,38,2,43.18,2023-01-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1744,7,50,1,20.19,2023-01-31,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8288,7,49,9,58.43,2023-02-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
6593,7,38,4,33.23,2023-02-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4581,7,16,3,36.09,2023-02-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5171,7,32,1,87.2,2023-02-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9244,7,26,7,48.62,2023-02-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8120,7,46,8,75.33,2023-02-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5346,7,15,4,72.22,2023-02-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1067,7,20,1,93.58,2023-02-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9881,7,41,7,81.27,2023-02-25,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1329,7,47,3,97.95,2023-03-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
2133,7,2,2,25.02,2023-03-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8137,7,21,5,46.17,2023-03-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9223,7,28,7,99.15,2023-03-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4705,7,23,3,21.73,2023-04-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3368,7,27,7,24.62,2023-04-07,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1497,7,22,5,24.7,2023-04-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7604,7,26,6,59.42,2023-04-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5313,7,11,6,38.73,2023-04-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4010,7,40,1,30.73,2023-04-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7709,7,43,10,30.62,2023-04-23,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
8297,7,27,6,43.01,2023-04-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5530,7,3,5,89.23,2023-05-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4331,7,49,2,70.39,2023-05-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
9900,7,19,7,54.29,2023-05-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
7738,7,42,6,83.22,2023-05-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3474,7,45,5,70.26,2023-05-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3764,7,3,10,16.06,2023-05-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
1678,7,39,5,22.56,2023-05-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
4724,7,20,9,34.17,2023-05-21,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
5640,7,7,3,34.44,2023-05-27,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984
3898,4,7,6,14.74,2022-06-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8050,4,17,8,50.25,2022-06-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9298,4,25,7,46.75,2022-06-07,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8395,4,16,7,46.09,2022-06-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
4918,4,20,7,76.76,2022-06-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1133,4,2,5,40.75,2022-06-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9631,4,5,9,76.17,2022-06-13,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9526,4,28,8,47.4,2022-06-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2644,4,21,6,28.87,2022-06-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8012,4,26,5,31.83,2022-06-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8493,4,40,7,55.77,2022-06-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5201,4,30,8,72.84,2022-07-02,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1435,4,27,9,97.07,2022-07-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1579,4,25,3,69.12,2022-08-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9363,4,17,9,46.37,2022-08-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1336,4,32,4,50.06,2022-08-13,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9787,4,37,3,53.02,2022-08-14,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6321,4,36,8,74.19,2022-08-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2657,4,48,9,60.19,2022-08-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9415,4,26,5,57.87,2022-08-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2856,4,41,1,28.98,2022-08-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5967,4,24,10,88.72,2022-08-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3940,4,25,1,66.67,2022-08-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7862,4,5,8,56.8,2022-08-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3777,4,13,7,62.31,2022-09-02,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3071,4,13,8,74.99,2022-09-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1495,4,48,9,43.19,2022-09-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8344,4,12,8,75.35,2022-09-30,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1007,4,41,5,63.34,2022-10-08,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8163,4,46,6,43.49,2022-10-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7238,4,20,2,48.15,2022-10-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5912,4,12,6,26.95,2022-10-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2741,4,11,7,71.26,2022-10-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3250,4,23,9,61.12,2022-10-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5841,4,37,1,85.17,2022-10-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3357,4,2,2,11.41,2022-11-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2365,4,48,7,10.29,2022-11-07,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2281,4,29,7,40.27,2022-11-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3620,4,19,7,63.61,2022-11-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6938,4,18,7,62.96,2022-11-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5063,4,37,2,87.41,2022-11-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6765,4,44,3,91.01,2022-12-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5071,4,39,6,14.81,2022-12-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8515,4,41,7,47.02,2022-12-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2142,4,38,9,18.17,2022-12-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9528,4,16,7,25.12,2022-12-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1565,4,23,8,47.2,2022-12-18,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
4273,4,35,10,69.5,2022-12-18,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9470,4,31,1,33.41,2022-12-19,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2219,4,45,7,58.15,2022-12-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7427,4,1,8,29.36,2022-12-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2993,4,46,8,11.6,2022-12-31,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5778,4,40,3,22.61,2023-01-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2768,4,50,8,44.74,2023-01-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9573,4,37,9,53.0,2023-01-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6275,4,39,4,97.74,2023-01-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1472,4,37,2,93.61,2023-01-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5789,4,32,6,23.16,2023-01-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1120,4,14,1,29.03,2023-02-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3326,4,47,3,43.85,2023-02-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2549,4,12,7,57.59,2023-02-06,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
4001,4,37,1,33.98,2023-03-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9121,4,21,7,12.71,2023-03-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3760,4,30,4,84.08,2023-03-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6282,4,36,8,74.67,2023-03-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2321,4,8,3,28.01,2023-03-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3419,4,32,9,22.65,2023-03-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9086,4,5,4,12.0,2023-03-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2036,4,42,9,32.51,2023-03-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9496,4,40,1,82.44,2023-03-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
1849,4,39,10,92.11,2023-03-26,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3500,4,22,3,44.07,2023-04-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7801,4,22,10,83.85,2023-04-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5919,4,1,4,26.3,2023-04-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
6520,4,4,5,62.16,2023-04-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7151,4,2,7,50.46,2023-04-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9204,4,39,2,82.44,2023-04-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
5100,4,41,4,15.11,2023-04-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7083,4,37,6,71.27,2023-04-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2278,4,10,4,68.22,2023-05-06,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7396,4,36,4,11.7,2023-05-08,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
7831,4,36,1,91.24,2023-05-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8477,4,5,6,15.85,2023-05-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2879,4,15,3,60.53,2023-05-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2255,4,23,3,84.96,2023-05-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8309,4,48,2,97.02,2023-05-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2507,4,33,6,95.14,2023-05-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3111,4,24,6,84.74,2023-05-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
9890,4,44,2,96.48,2023-05-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
8138,4,12,7,47.47,2023-05-30,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
3455,4,44,4,77.0,2023-05-31,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990
2873,8,45,1,27.91,2022-06-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3001,8,7,9,64.2,2022-06-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2773,8,13,4,82.12,2022-06-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6218,8,21,5,85.91,2022-06-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2538,8,14,5,73.84,2022-06-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6479,8,2,9,97.11,2022-06-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7760,8,38,6,15.15,2022-06-29,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3185,8,16,10,98.16,2022-07-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5147,8,10,10,67.05,2022-07-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
