order_id,customer_id,product_id,quantity,price,order_date,name,username,email,lat,lng,temperature,weather_description
2651,1,17,8,91.21,2022-06-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
6713,1,36,7,52.44,2022-06-05,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5045,1,25,2,14.48,2022-06-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4018,1,20,4,36.85,2022-06-18,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3525,1,34,5,35.22,2022-06-21,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9873,1,45,6,76.82,2022-06-23,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2666,1,37,7,98.08,2022-06-28,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8366,1,31,9,32.02,2022-07-01,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2114,1,47,8,25.77,2022-07-02,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7234,1,17,4,68.7,2022-07-08,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8994,1,41,2,94.41,2022-07-13,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8766,1,21,9,83.49,2022-08-01,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5580,1,49,8,82.69,2022-08-05,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5940,1,25,10,33.56,2022-08-11,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4998,1,26,3,17.55,2022-08-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3390,1,3,9,28.51,2022-08-30,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2390,1,41,3,80.94,2022-09-03,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4241,1,8,5,60.46,2022-09-03,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8805,1,45,8,61.76,2022-09-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8884,1,5,7,61.65,2022-09-19,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7717,1,2,9,16.51,2022-10-02,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9597,1,33,1,78.88,2022-10-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9726,1,6,6,50.54,2022-10-06,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5163,1,41,4,30.44,2022-10-10,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8975,1,26,3,13.34,2022-10-11,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
6589,1,4,7,85.52,2022-10-17,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2337,1,16,7,71.87,2022-10-24,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3553,1,4,7,94.45,2022-10-28,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3853,1,22,7,87.79,2022-11-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3352,1,35,9,15.08,2022-11-19,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5220,1,48,7,49.9,2022-11-19,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4990,1,43,2,14.78,2022-11-29,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
1596,1,8,5,87.77,2022-12-09,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8043,1,44,7,25.36,2022-12-22,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9720,1,32,3,18.8,2022-12-27,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9762,1,47,8,17.26,2023-01-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7894,1,49,8,89.78,2023-01-14,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8221,1,2,4,83.49,2023-01-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8176,1,44,6,33.88,2023-01-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5566,1,23,3,83.81,2023-01-21,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
6221,1,49,6,29.66,2023-01-23,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
6219,1,23,10,78.93,2023-02-02,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2673,1,43,2,24.17,2023-02-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5481,1,9,1,94.97,2023-02-06,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8597,1,50,7,97.34,2023-02-08,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3916,1,42,6,35.53,2023-02-10,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7832,1,47,6,47.02,2023-02-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4176,1,12,4,20.63,2023-02-18,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4440,1,35,1,24.37,2023-03-01,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3567,1,15,8,26.5,2023-03-03,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2669,1,38,4,32.73,2023-03-06,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5337,1,31,3,43.55,2023-03-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9739,1,5,3,64.84,2023-03-14,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
4245,1,23,7,66.64,2023-03-16,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2816,1,4,7,21.88,2023-03-22,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
9518,1,13,6,20.25,2023-03-24,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
1546,1,11,7,10.4,2023-03-25,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
8507,1,35,4,35.8,2023-03-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3301,1,20,8,69.76,2023-04-07,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5884,1,2,7,26.88,2023-04-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2173,1,2,9,55.69,2023-04-13,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
1976,1,27,3,86.04,2023-04-14,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2647,1,14,9,63.16,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7546,1,46,2,98.9,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7422,1,50,1,27.68,2023-04-15,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
1036,1,37,2,81.19,2023-04-21,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3578,1,10,3,73.61,2023-04-24,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3095,1,35,10,36.81,2023-04-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
6340,1,46,8,95.13,2023-04-26,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
3361,1,26,8,82.75,2023-05-04,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
5441,1,26,5,73.33,2023-05-07,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7605,1,46,10,49.87,2023-05-12,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
7231,1,38,7,95.54,2023-05-31,Leanne Graham,Bret,Sincere@april.biz,-37.3159,81.1496,288.79,light rain
2718,7,23,6,24.51,2022-06-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1285,7,27,10,76.87,2022-06-08,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3317,7,44,5,91.11,2022-06-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6947,7,20,3,65.0,2022-06-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6862,7,33,2,39.98,2022-06-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3331,7,39,6,66.23,2022-06-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2934,7,1,5,47.03,2022-06-30,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6596,7,10,10,42.08,2022-07-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8404,7,25,9,41.94,2022-07-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9054,7,22,7,72.44,2022-07-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6294,7,48,10,98.58,2022-07-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7972,7,30,10,83.7,2022-07-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1722,7,16,5,68.76,2022-07-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3195,7,4,10,21.62,2022-07-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1478,7,5,5,15.19,2022-08-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9728,7,45,1,14.47,2022-08-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5979,7,47,5,87.53,2022-08-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4337,7,19,6,53.86,2022-08-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2997,7,49,1,39.54,2022-08-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8774,7,6,3,19.09,2022-08-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1102,7,11,3,18.41,2022-08-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4439,7,46,7,16.6,2022-08-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1942,7,20,5,85.26,2022-08-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9525,7,31,4,52.6,2022-08-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7044,7,22,10,72.81,2022-08-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3692,7,34,8,66.51,2022-09-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9992,7,42,2,95.94,2022-09-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3745,7,48,3,19.08,2022-09-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9219,7,45,4,13.08,2022-09-23,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2159,7,38,5,29.48,2022-09-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9706,7,11,3,11.78,2022-10-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1804,7,40,9,80.34,2022-10-08,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5447,7,47,7,60.37,2022-10-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7751,7,43,1,77.93,2022-10-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6314,7,34,10,81.36,2022-10-11,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8816,7,9,3,86.81,2022-10-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9969,7,29,6,59.17,2022-10-19,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8851,7,41,10,51.06,2022-10-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3226,7,50,8,51.46,2022-11-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5427,7,17,10,23.25,2022-11-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3598,7,4,6,39.0,2022-11-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3975,7,1,8,99.77,2022-11-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1823,7,27,6,78.62,2022-11-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5915,7,15,7,63.44,2022-12-06,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8378,7,24,8,72.65,2022-12-07,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3294,7,9,7,61.37,2022-12-13,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3537,7,5,4,79.72,2022-12-13,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3026,7,26,6,33.45,2022-12-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5336,7,30,9,77.52,2022-12-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8473,7,44,6,69.53,2022-12-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4496,7,2,7,59.37,2022-12-27,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8947,7,7,2,11.97,2022-12-30,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7758,7,36,10,24.77,2023-01-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6907,7,30,8,82.51,2023-01-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1870,7,48,2,22.96,2023-01-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5323,7,30,10,56.88,2023-01-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2455,7,10,3,20.23,2023-01-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2239,7,12,3,69.08,2023-01-26,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6309,7,38,2,43.18,2023-01-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1744,7,50,1,20.19,2023-01-31,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8288,7,49,9,58.43,2023-02-01,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
6593,7,38,4,33.23,2023-02-12,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4581,7,16,3,36.09,2023-02-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5171,7,32,1,87.2,2023-02-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9244,7,26,7,48.62,2023-02-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8120,7,46,8,75.33,2023-02-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5346,7,15,4,72.22,2023-02-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1067,7,20,1,93.58,2023-02-24,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9881,7,41,7,81.27,2023-02-25,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1329,7,47,3,97.95,2023-03-05,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
2133,7,2,2,25.02,2023-03-14,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8137,7,21,5,46.17,2023-03-20,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9223,7,28,7,99.15,2023-03-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4705,7,23,3,21.73,2023-04-04,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3368,7,27,7,24.62,2023-04-07,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1497,7,22,5,24.7,2023-04-10,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7604,7,26,6,59.42,2023-04-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5313,7,11,6,38.73,2023-04-17,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4010,7,40,1,30.73,2023-04-22,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7709,7,43,10,30.62,2023-04-23,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
8297,7,27,6,43.01,2023-04-28,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5530,7,3,5,89.23,2023-05-03,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4331,7,49,2,70.39,2023-05-09,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
9900,7,19,7,54.29,2023-05-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
7738,7,42,6,83.22,2023-05-15,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3474,7,45,5,70.26,2023-05-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3764,7,3,10,16.06,2023-05-16,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
1678,7,39,5,22.56,2023-05-18,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
4724,7,20,9,34.17,2023-05-21,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
5640,7,7,3,34.44,2023-05-27,Kurtis Weissnat,Elwyn.Skiles,Telly.Hoeger@billy.biz,24.8918,21.8984,293.21,scattered clouds
3898,4,7,6,14.74,2022-06-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8050,4,17,8,50.25,2022-06-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9298,4,25,7,46.75,2022-06-07,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8395,4,16,7,46.09,2022-06-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
4918,4,20,7,76.76,2022-06-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1133,4,2,5,40.75,2022-06-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9631,4,5,9,76.17,2022-06-13,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9526,4,28,8,47.4,2022-06-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2644,4,21,6,28.87,2022-06-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8012,4,26,5,31.83,2022-06-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8493,4,40,7,55.77,2022-06-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5201,4,30,8,72.84,2022-07-02,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1435,4,27,9,97.07,2022-07-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1579,4,25,3,69.12,2022-08-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9363,4,17,9,46.37,2022-08-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1336,4,32,4,50.06,2022-08-13,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9787,4,37,3,53.02,2022-08-14,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6321,4,36,8,74.19,2022-08-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2657,4,48,9,60.19,2022-08-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9415,4,26,5,57.87,2022-08-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2856,4,41,1,28.98,2022-08-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5967,4,24,10,88.72,2022-08-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3940,4,25,1,66.67,2022-08-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7862,4,5,8,56.8,2022-08-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3777,4,13,7,62.31,2022-09-02,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3071,4,13,8,74.99,2022-09-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1495,4,48,9,43.19,2022-09-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8344,4,12,8,75.35,2022-09-30,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1007,4,41,5,63.34,2022-10-08,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8163,4,46,6,43.49,2022-10-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7238,4,20,2,48.15,2022-10-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5912,4,12,6,26.95,2022-10-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2741,4,11,7,71.26,2022-10-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
